Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_39_Rater_1,Asp_39_Rater_2,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,errors_per_word,errors_per_sent,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count
id_ XgLRjQ,2657,N,Harju maakond,15.0,19,17.0,1.0,0,2.0,2,2.0,2.0,3,2.5,1.0,3,1.0,3,2.0,3,2.5,0.0,0,3.0,2,2.5,3.0,3,3.0,201,25,6.333333333,8.04,46,13.15492902,16.957540298507464,121,0.60199005,8.534681952,55.41723551,0.018044928,240.6868085,2.878277742,0.606965174,0.114427861,0.104477612,0.0,0.084577114,0.014925373,0.0,0.094527363,0.298507463,0.288557214,1.034482759,47.01492537,0.652173913,0.80952381,0.294117647,1.0,0.526315789,0.7,0.534482759,1.545454545,0.094527363,0.144278607,0.164179104,0.194029851,0.258706468,11,0.352941176,0.107843137,0.274509804,0.019607843,0.0,0.019607843,0.078431373,0.019607843,0.039215686,0.009803922,0.0,0.058823529,0.0,0.009803922,0.0,0.019607843,0.764705882,0.225490196,10,0.2,5,0.304347826,0.869565217,0.130434783,0.0,5,0.210526316,0.157894737,0.157894737,0.368421053,0.263157895,0.052631579,0.586206897,0.482758621,0.103448276,0.0,0.017241379,0.0,0.344827586,0.586206897,0.0,0.25862069,0.103448276,0.086206897,0.086206897,0.24137931,0.224137931,0.0,0.017241379,0.529411765,0.666666667,8,0.533,3,0.2,1,0.067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,15,0.074626866,0.6,1,0.005,3,66.33333333333333,8.0,32.88363321370273,5.0,62,10
id_ oemOTU,3028,M,Harju maakond,10.0,7,8.5,1.0,0,2.0,0,1.0,2.0,2,2.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,0.0,0,0.0,1.0,1,1.0,204,12,5.602941176,17.0,47,15.57974185,16.838039215686276,127,0.62254902,8.891778534,59.67595799,0.016757167,219.8581132,2.502172969,0.578431373,0.12254902,0.098039216,0.0,0.088235294,0.053921569,0.004901961,0.117647059,0.289215686,0.225490196,1.282608696,51.2254902,0.76,0.85,0.444444444,0.545454545,0.458333333,0.711864407,0.52173913,1.866666667,0.083333333,0.088235294,0.137254902,0.161764706,0.215686275,9,0.366972477,0.247706422,0.146788991,0.009174312,0.0,0.009174312,0.027522936,0.027522936,0.0,0.119266055,0.0,0.018348624,0.0,0.0,0.0,0.027522936,0.80733945,0.183486239,9,0.169491525,4,0.16,1.0,0.0,0.0,6,0.25,0.125,0.041666667,0.541666667,0.208333333,0.083333333,0.608695652,0.543478261,0.065217391,0.0,0.02173913,0.0,0.434782609,0.608695652,0.043478261,0.434782609,0.02173913,0.086956522,0.0,0.304347826,0.239130435,0.043478261,0.02173913,0.5,1.0,16,0.552,1,0.034,1,0.034,2,0.069,0,0.0,1,0.034,0,0.0,1,0.034,7,0.241,29,0.142156863,2.416666667,4,0.02,4,50.25,2.75,10.781929326423912,0.5,21,1
id_ zSAytf,2776,M,Harju maakond,13.0,21,17.0,1.0,2,1.0,2,1.5,3.0,3,3.0,1.0,2,1.0,3,1.0,3,2.0,1.0,3,3.0,3,3.0,1.0,0,0.5,304,14,5.378289474,21.71428571,53,17.61355546,18.0312030075188,109,0.358552632,6.251578748,31.8660903,0.031381321,88.20725389,1.8516402,0.490131579,0.069078947,0.105263158,0.0,0.144736842,0.006578947,0.0,0.125,0.273026316,0.276315789,0.988095238,42.10526316,0.619047619,0.625,0.159090909,1.0,0.184210526,0.457831325,0.285714286,1.514705882,0.072368421,0.078947368,0.111842105,0.141447368,0.197368421,11,0.309859155,0.161971831,0.183098592,0.028169014,0.007042254,0.035211268,0.077464789,0.007042254,0.112676056,0.042253521,0.0,0.063380282,0.0,0.0,0.0,0.007042254,0.697183099,0.302816901,11,0.228915663,5,0.142857143,0.80952381,0.19047619,0.0,5,0.552631579,0.447368421,0.131578947,0.263157895,0.026315789,0.131578947,0.55952381,0.464285714,0.095238095,0.0,0.011904762,0.0,0.357142857,0.55952381,0.0,0.226190476,0.142857143,0.119047619,0.035714286,0.226190476,0.226190476,0.0,0.0,0.409090909,0.5,11,0.367,9,0.3,2,0.067,1,0.033,3,0.1,4,0.133,0,0.0,0,0.0,0,0.0,30,0.098684211,2.142857143,2,0.007,4,74.75,3.25,29.01005572785639,0.957427107756338,65,2
id_ fzt9ut,3042,M,Harju maakond,21.0,24,22.5,3.0,2,2.0,3,2.5,3.0,3,3.0,1.0,2,2.0,3,3.0,3,3.0,1.0,2,3.0,3,3.0,3.0,3,3.0,194,16,6.097938144,12.125,47,14.81931089,17.300605670103092,114,0.581151832,8.031678119,50.82767468,0.019674321,191.0,2.37232101,0.57591623,0.128865979,0.154639175,0.0,0.092783505,0.010309278,0.0,0.087628866,0.293814433,0.221649485,1.325581395,48.45360825,0.64,0.666666667,0.333333333,1.0,0.352941176,0.736842105,0.511627907,1.641025641,0.056701031,0.072164948,0.12371134,0.149484536,0.201030928,12,0.383838384,0.171717172,0.101010101,0.04040404,0.01010101,0.050505051,0.090909091,0.03030303,0.070707071,0.03030303,0.0,0.03030303,0.0,0.0,0.01010101,0.03030303,0.585858586,0.404040404,11,0.385964912,6,0.36,0.92,0.08,0.0,5,0.529411765,0.294117647,0.235294118,0.411764706,0.0,0.058823529,0.627906977,0.488372093,0.139534884,0.0,0.023255814,0.0,0.279069767,0.627906977,0.023255814,0.186046512,0.11627907,0.11627907,0.093023256,0.162790698,0.139534884,0.023255814,0.0,0.277777778,1.0,5,0.417,3,0.25,0,0.0,0,0.0,0,0.0,1,0.083,0,0.0,1,0.083,2,0.167,12,0.06185567,0.75,2,0.01,4,48.0,3.75,11.015141094572204,0.957427107756338,24,2
id_ cPikqf,3246,M,Harju maakond,9.0,6,7.5,1.0,0,1.0,1,1.0,1.0,1,1.0,2.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,0,0.5,0.0,0,0.0,202,15,6.311881188,13.46666667,55,16.3221224,18.227346534653467,129,0.638613861,9.076408327,62.83280939,0.015915252,248.3721739,3.271651525,0.603960396,0.118811881,0.079207921,0.0,0.108910891,0.014851485,0.0,0.108910891,0.297029703,0.267326733,1.111111111,48.76237624,0.916666667,0.875,0.272727273,1.0,0.409090909,0.683333333,0.62962963,1.634615385,0.118811881,0.138613861,0.163366337,0.202970297,0.272277228,10,0.405660377,0.179245283,0.179245283,0.009433962,0.0,0.009433962,0.047169811,0.028301887,0.066037736,0.009433962,0.0,0.056603774,0.0,0.0,0.0,0.018867925,0.660377358,0.339622642,10,0.3,6,0.25,1.0,0.0,0.0,6,0.545454545,0.181818182,0.136363636,0.363636364,0.090909091,0.227272727,0.592592593,0.444444444,0.148148148,0.0,0.0,0.0,0.444444444,0.592592593,0.018518519,0.277777778,0.166666667,0.092592593,0.037037037,0.222222222,0.203703704,0.018518519,0.0,0.409090909,1.0,9,0.409,0,0.0,2,0.091,0,0.0,0,0.0,3,0.136,0,0.0,2,0.091,6,0.273,22,0.108910891,1.466666667,3,0.015,5,39.8,2.8,26.7805899860328,1.9235384061671343,72,5
id_ WogEMX,4224,N,Harju maakond,17.0,22,19.5,1.0,1,2.0,3,2.5,3.0,3,3.0,3.0,3,1.0,2,2.0,3,2.5,1.0,2,3.0,2,2.5,1.0,3,2.0,229,16,6.454148472,14.3125,60,17.26742571,19.311525655021835,124,0.541484716,8.194150646,48.13072792,0.020776748,229.0,2.834733548,0.650655022,0.122270742,0.144104803,0.0,0.100436681,0.0,0.0,0.087336245,0.296943231,0.244541485,1.214285714,47.16157205,0.678571429,0.727272727,0.260869565,0.0,0.45,0.558823529,0.535714286,1.5625,0.148471616,0.148471616,0.174672489,0.244541485,0.292576419,10,0.379310345,0.163793103,0.137931034,0.00862069,0.0,0.00862069,0.077586207,0.086206897,0.043103448,0.060344828,0.0,0.034482759,0.0,0.0,0.0,0.00862069,0.663793103,0.336206897,10,0.338235294,6,0.285714286,0.714285714,0.285714286,0.0,8,0.4,0.1,0.2,0.15,0.25,0.3,0.642857143,0.625,0.017857143,0.0,0.0,0.0,0.410714286,0.642857143,0.0,0.285714286,0.125,0.107142857,0.142857143,0.214285714,0.196428571,0.0,0.017857143,0.391304348,0.0,7,0.636,0,0.0,0,0.0,0,0.0,0,0.0,1,0.091,0,0.0,1,0.091,2,0.182,11,0.048034934,0.6875,1,0.004,4,56.75,3.75,17.05627939108253,0.957427107756338,41,2
id_ Pvpg7h,3029,M,Harju maakond,9.0,10,9.5,1.0,1,0.0,1,0.5,3.0,2,2.5,1.0,2,1.0,1,0.0,1,0.5,2.0,1,0.0,0,0.0,1.0,1,1.0,237,13,5.23628692,18.23076923,48,15.09128976,15.020421940928273,92,0.388185654,5.976042183,31.59735835,0.031648215,73.52908587,1.846198988,0.455696203,0.113924051,0.151898734,0.0,0.122362869,0.004219409,0.0,0.139240506,0.168776371,0.299578059,0.563380282,34.81012658,0.444444444,0.694444444,0.172413793,1.0,0.303030303,0.525,0.309859155,1.388888889,0.050632911,0.105485232,0.122362869,0.139240506,0.189873418,10,0.53,0.01,0.18,0.01,0.0,0.01,0.06,0.0,0.01,0.04,0.01,0.13,0.0,0.0,0.0,0.02,0.66,0.34,7,0.275,3,0.222222222,0.888888889,0.111111111,0.0,6,0.515151515,0.545454545,0.03030303,0.151515152,0.212121212,0.060606061,0.605633803,0.478873239,0.126760563,0.0,0.0,0.070422535,0.366197183,0.521126761,0.084507042,0.197183099,0.23943662,0.126760563,0.0,0.183098592,0.183098592,0.0,0.0,0.482758621,1.0,3,0.103,3,0.103,3,0.103,2,0.069,0,0.0,4,0.138,0,0.0,0,0.0,14,0.483,29,0.122362869,2.230769231,1,0.004,4,58.5,3.0,20.43689474129244,0.816496580927726,47,2
id_ 6Jr4xN,3926,M,Harju maakond,18.0,26,22.0,2.0,3,2.0,3,2.5,3.0,3,3.0,2.0,3,2.0,3,2.0,3,2.5,1.0,3,2.0,2,2.0,2.0,3,2.5,202,22,6.262376238,9.181818182,50,13.81666965,17.08199819981998,119,0.589108911,8.372810782,53.25146854,0.018778825,238.0233333,2.039700311,0.623762376,0.113861386,0.118811881,0.0,0.069306931,0.014851485,0.014851485,0.099009901,0.306930693,0.262376238,1.169811321,47.77227723,0.782608696,0.833333333,0.357142857,0.666666667,0.45,0.677419355,0.396226415,1.808510638,0.128712871,0.168316832,0.202970297,0.227722772,0.282178218,10,0.314814815,0.240740741,0.175925926,0.009259259,0.0,0.009259259,0.074074074,0.083333333,0.018518519,0.018518519,0.0,0.046296296,0.0,0.0,0.0,0.009259259,0.592592593,0.398148148,10,0.338709677,4,0.52173913,0.913043478,0.086956522,0.0,7,0.5,0.3,0.2,0.3,0.15,0.05,0.490566038,0.471698113,0.0,0.018867925,0.0,0.0,0.245283019,0.41509434,0.132075472,0.150943396,0.094339623,0.169811321,0.132075472,0.320754717,0.264150943,0.056603774,0.0,0.214285714,1.0,4,0.364,0,0.0,0,0.0,0,0.0,1,0.091,0,0.0,0,0.0,0,0.0,6,0.545,11,0.054455446,0.5,1,0.005,5,40.0,4.2,14.71393896956216,1.6431676725154984,36,4
id_ GkxIAZ,2254,M,Harju maakond,14.0,21,17.5,1.0,2,1.0,3,2.0,1.0,1,1.0,1.0,2,2.0,2,1.0,3,2.0,2.0,2,2.0,3,2.5,3.0,3,3.0,255,20,5.756862745,12.75,43,14.41086994,16.59191176470588,108,0.423529412,6.763222344,35.74024749,0.027979661,93.94736842,2.01403526,0.549019608,0.082352941,0.125490196,0.0,0.105882353,0.019607843,0.0,0.098039216,0.290196078,0.278431373,1.042253521,44.50980392,0.761904762,0.625,0.185185185,0.8,0.32,0.459459459,0.338028169,1.515151515,0.090196078,0.094117647,0.109803922,0.145098039,0.192156863,10,0.325,0.175,0.266666667,0.025,0.0,0.025,0.058333333,0.025,0.05,0.033333333,0.0,0.008333333,0.0,0.0,0.0,0.016666667,0.491666667,0.491666667,9,0.527027027,7,0.285714286,0.904761905,0.095238095,0.0,7,0.56,0.28,0.2,0.36,0.12,0.04,0.507042254,0.309859155,0.197183099,0.0,0.0,0.0,0.309859155,0.492957746,0.014084507,0.112676056,0.197183099,0.070422535,0.014084507,0.281690141,0.253521127,0.0,0.028169014,0.333333333,1.0,13,0.5,1,0.038,4,0.154,3,0.115,2,0.077,1,0.038,0,0.0,0,0.0,2,0.077,26,0.101960784,1.3,1,0.004,4,62.75,4.75,48.12050844840829,3.593976442141304,110,8
id_ wKmvkK,4973,N,Harju maakond,21.0,27,24.0,2.0,3,3.0,3,3.0,2.0,3,2.5,2.0,3,2.0,3,2.0,3,2.5,2.0,3,3.0,3,3.0,3.0,3,3.0,237,18,7.244725738,13.16666667,65,18.12316972,24.397320675105487,149,0.627118644,9.633979413,63.97815778,0.015630334,294.2430189,2.405626122,0.686440678,0.164556962,0.080168776,0.0,0.071729958,0.021097046,0.0,0.054852321,0.379746835,0.227848101,1.666666667,60.12658228,0.794871795,0.631578947,0.294117647,0.8,0.615384615,0.766666667,0.462962963,2.25862069,0.109704641,0.160337553,0.181434599,0.244725738,0.329113924,10,0.267605634,0.338028169,0.105633803,0.0,0.007042254,0.007042254,0.084507042,0.007042254,0.077464789,0.035211268,0.0,0.0,0.014084507,0.0,0.0,0.049295775,0.61971831,0.366197183,10,0.377777778,6,0.384615385,0.948717949,0.051282051,0.0,3,0.230769231,0.153846154,0.230769231,0.307692308,0.230769231,0.076923077,0.518518519,0.425925926,0.092592593,0.0,0.0,0.0,0.277777778,0.518518519,0.0,0.148148148,0.12962963,0.166666667,0.0,0.296296296,0.296296296,0.0,0.0,0.411764706,1.0,14,0.824,0,0.0,1,0.059,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.118,17,0.071729958,0.944444444,7,0.03,4,58.25,4.25,15.713582235335986,1.2583057392117916,35,3
id_ jUXYHm,2048,M,Pärnu maakond,20.0,15,17.5,3.0,1,2.0,2,2.0,1.0,2,1.5,3.0,2,3.0,1,2.0,3,2.5,2.0,2,1.0,0,0.5,3.0,2,2.5,211,14,5.308056872,15.07142857,44,14.95560836,15.06226472579553,98,0.461904762,6.693635926,37.0166838,0.027014846,90.33519553,2.121320344,0.561904762,0.104265403,0.146919431,0.0,0.142180095,0.004739336,0.0,0.08056872,0.289099526,0.232227488,1.244897959,46.91943128,0.636363636,0.64516129,0.233333333,1.0,0.235294118,0.524590164,0.428571429,1.654545455,0.09478673,0.118483412,0.142180095,0.151658768,0.170616114,10,0.54,0.1,0.17,0.02,0.0,0.02,0.03,0.02,0.07,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.78,0.22,9,0.229508197,3,0.136363636,0.954545455,0.045454545,0.0,6,0.294117647,0.352941176,0.0,0.411764706,0.058823529,0.176470588,0.734693878,0.591836735,0.142857143,0.0,0.0,0.0,0.530612245,0.734693878,0.0,0.469387755,0.06122449,0.081632653,0.0,0.102040816,0.102040816,0.0,0.0,0.433333333,1.0,6,0.261,0,0.0,0,0.0,1,0.043,2,0.087,2,0.087,0,0.0,0,0.0,12,0.522,23,0.109004739,1.642857143,1,0.005,5,41.8,2.6,17.711578134090704,1.3416407864998738,40,3
id_ ncwseY,1838,N,Pärnu maakond,11.0,15,13.0,2.0,1,2.0,3,2.5,2.0,3,2.5,1.0,2,1.0,2,1.0,2,1.5,0.0,1,0.0,0,0.0,2.0,1,1.5,217,18,5.502304147,12.05555556,43,13.73150837,14.614892473118282,123,0.566820276,8.34978407,50.98226679,0.019614663,111.209716,2.790526301,0.483870968,0.082949309,0.202764977,0.0,0.087557604,0.023041475,0.0,0.142857143,0.211981567,0.248847926,0.851851852,36.17511521,0.722222222,0.659090909,0.368421053,1.0,0.322580645,0.695652174,0.537037037,1.775,0.064516129,0.092165899,0.105990783,0.119815668,0.188940092,9,0.357894737,0.157894737,0.273684211,0.0,0.0,0.0,0.031578947,0.031578947,0.042105263,0.042105263,0.0,0.042105263,0.0,0.010526316,0.0,0.0,0.663157895,0.326315789,8,0.391304348,5,0.333333333,1.0,0.0,0.0,5,0.225806452,0.35483871,0.290322581,0.096774194,0.064516129,0.193548387,0.555555556,0.518518519,0.018518519,0.018518519,0.0,0.055555556,0.351851852,0.537037037,0.018518519,0.314814815,0.092592593,0.092592593,0.037037037,0.222222222,0.222222222,0.0,0.0,0.315789474,1.0,10,0.323,3,0.097,1,0.032,1,0.032,1,0.032,4,0.129,0,0.0,1,0.032,10,0.323,31,0.142857143,1.722222222,1,0.005,4,53.75,4.25,19.6192932254622,1.5,46,3
id_ U5GNqi,2682,N,Pärnu maakond,19.0,17,18.0,3.0,3,2.0,3,2.5,2.0,3,2.5,3.0,2,2.0,2,2.0,2,2.0,2.0,1,0.0,0,0.0,3.0,1,2.0,215,16,5.530232558,13.4375,41,13.42789981,15.281322674418607,112,0.516431925,7.537075808,43.49718587,0.022989993,230.9694545,2.277339349,0.600938967,0.111627907,0.102325581,0.0,0.060465116,0.037209302,0.018604651,0.125581395,0.306976744,0.237209302,1.294117647,49.53488372,0.625,0.818181818,0.615384615,0.5,0.444444444,0.46969697,0.450980392,1.85,0.08372093,0.111627907,0.144186047,0.153488372,0.190697674,10,0.347107438,0.148760331,0.123966942,0.024793388,0.0,0.024793388,0.082644628,0.024793388,0.05785124,0.140495868,0.0,0.024793388,0.0,0.0,0.0,0.008264463,0.73553719,0.247933884,10,0.181818182,7,0.375,0.958333333,0.041666667,0.0,6,0.333333333,0.148148148,0.111111111,0.222222222,0.296296296,0.222222222,0.588235294,0.529411765,0.058823529,0.0,0.0,0.0,0.509803922,0.549019608,0.098039216,0.352941176,0.156862745,0.019607843,0.058823529,0.333333333,0.274509804,0.058823529,0.0,0.615384615,0.125,6,0.231,1,0.038,0,0.0,0,0.0,1,0.038,4,0.154,0,0.0,2,0.077,12,0.462,26,0.120930233,1.625,3,0.014,4,53.0,3.75,17.45470328211473,1.5,37,3
id_ xKOmo0,1820,M,Pärnu maakond,20.0,17,18.5,2.0,0,2.0,2,2.0,2.0,2,2.0,2.0,1,2.0,2,2.0,2,2.0,3.0,2,2.0,3,2.5,3.0,3,3.0,199,17,6.296482412,11.70588235,51,15.97811099,17.852681052320424,106,0.532663317,7.514140773,44.4842045,0.022479889,78.68410042,1.93917938,0.603015075,0.090452261,0.155778894,0.0,0.08040201,0.0,0.005025126,0.070351759,0.351758794,0.24120603,1.458333333,48.74371859,0.722222222,0.548387097,0.5,0.0,0.642857143,0.557142857,0.395833333,1.881355932,0.105527638,0.110552764,0.16080402,0.175879397,0.216080402,11,0.54368932,0.097087379,0.087378641,0.0,0.0,0.0,0.087378641,0.009708738,0.029126214,0.019417476,0.019417476,0.058252427,0.0,0.009708738,0.0,0.038834951,0.747572816,0.252427184,11,0.257142857,5,0.166666667,0.944444444,0.055555556,0.0,2,0.357142857,0.214285714,0.142857143,0.285714286,0.285714286,0.071428571,0.666666667,0.666666667,0.0,0.0,0.0,0.0,0.583333333,0.666666667,0.041666667,0.395833333,0.1875,0.041666667,0.041666667,0.270833333,0.229166667,0.041666667,0.0,0.375,0.0,8,0.615,1,0.077,0,0.0,0,0.0,0,0.0,2,0.154,0,0.0,2,0.154,0,0.0,13,0.065326633,0.764705882,3,0.015,6,32.833333333333336,2.6666666666666665,8.035338615557322,0.5163977794943222,23,1
id_ h3a0gx,3217,N,Pärnu maakond,18.0,24,21.0,2.0,1,2.0,3,2.5,2.0,3,2.5,2.0,2,1.0,3,2.0,3,2.5,1.0,3,3.0,3,3.0,3.0,3,3.0,244,21,6.553278689,11.61904762,58,16.20379694,19.747166276346608,135,0.553278689,8.642489395,51.05455831,0.01958689,218.0425532,3.086974533,0.62295082,0.118852459,0.110655738,0.0,0.12704918,0.012295082,0.0,0.057377049,0.295081967,0.278688525,1.058823529,48.97540984,0.75862069,0.814814815,0.258064516,0.666666667,0.428571429,0.569444444,0.529411765,1.895833333,0.12704918,0.131147541,0.159836066,0.172131148,0.25,11,0.417391304,0.104347826,0.260869565,0.008695652,0.0,0.008695652,0.052173913,0.008695652,0.026086957,0.017391304,0.0,0.026086957,0.0,0.008695652,0.0,0.043478261,0.6,0.373913043,10,0.375,6,0.344827586,0.827586207,0.172413793,0.0,4,0.428571429,0.071428571,0.071428571,0.428571429,0.0,0.428571429,0.705882353,0.632352941,0.073529412,0.0,0.014705882,0.0,0.514705882,0.705882353,0.0,0.308823529,0.220588235,0.073529412,0.102941176,0.132352941,0.132352941,0.0,0.0,0.290322581,1.0,3,0.333,3,0.333,0,0.0,0,0.0,1,0.111,0,0.0,0,0.0,1,0.111,1,0.111,9,0.036885246,0.428571429,3,0.012,4,60.5,5.0,28.89636655359978,1.8257418583505536,69,4
id_ UbzSxS,2065,N,Pärnu maakond,18.0,18,18.0,3.0,3,2.0,1,1.5,3.0,1,2.0,2.0,3,2.0,2,2.0,2,2.0,1.0,3,0.0,0,0.0,3.0,3,3.0,287,18,5.421602787,15.94444444,41,14.7901945,15.66735772357724,130,0.452961672,7.673657369,40.444257,0.024725389,82.71072589,2.332444749,0.526132404,0.038327526,0.135888502,0.0,0.12195122,0.024390244,0.0,0.139372822,0.303135889,0.233449477,1.298507463,42.85714286,1.0,0.512820513,0.228571429,0.714285714,0.375,0.517241379,0.402985075,1.746835443,0.069686411,0.069686411,0.083623693,0.108013937,0.156794425,11,0.376811594,0.195652174,0.260869565,0.007246377,0.0,0.007246377,0.02173913,0.02173913,0.014492754,0.043478261,0.0,0.02173913,0.007246377,0.0,0.0,0.014492754,0.746376812,0.239130435,10,0.24137931,4,0.272727273,0.909090909,0.090909091,0.0,7,0.225,0.275,0.1,0.225,0.125,0.275,0.597014925,0.52238806,0.074626866,0.0,0.0,0.0,0.462686567,0.597014925,0.0,0.343283582,0.119402985,0.074626866,0.0,0.253731343,0.23880597,0.0,0.014925373,0.285714286,0.571428571,5,0.143,3,0.086,1,0.029,2,0.057,1,0.029,2,0.057,0,0.0,3,0.086,18,0.514,35,0.12195122,1.944444444,2,0.007,4,71.25,4.25,40.91760012512953,0.957427107756338,99,2
id_ Ju5YFD,2240,M,Pärnu maakond,19.0,20,19.5,1.0,2,2.0,2,2.0,3.0,3,3.0,1.0,2,3.0,3,2.0,3,2.5,3.0,2,1.0,1,1.0,3.0,2,2.5,238,21,6.084033613,11.33333333,51,14.82346445,17.18966386554622,139,0.584033613,9.010031757,55.6822756,0.017959036,238.0,2.233957483,0.600840336,0.088235294,0.109243697,0.0,0.113445378,0.042016807,0.004201681,0.06302521,0.357142857,0.222689076,1.603773585,54.62184874,0.857142857,0.846153846,0.222222222,0.8,0.533333333,0.647058824,0.433962264,1.891891892,0.092436975,0.105042017,0.12605042,0.134453782,0.218487395,10,0.360655738,0.245901639,0.147540984,0.008196721,0.0,0.008196721,0.040983607,0.016393443,0.016393443,0.073770492,0.0,0.016393443,0.0,0.0,0.0,0.040983607,0.631147541,0.336065574,10,0.329411765,4,0.333333333,0.761904762,0.238095238,0.0,4,0.4,0.066666667,0.066666667,0.466666667,0.4,0.0,0.679245283,0.622641509,0.056603774,0.0,0.018867925,0.0,0.471698113,0.622641509,0.094339623,0.301886792,0.188679245,0.056603774,0.113207547,0.188679245,0.132075472,0.037735849,0.018867925,0.481481481,0.9,9,0.474,0,0.0,0,0.0,0,0.0,0,0.0,3,0.158,0,0.0,6,0.316,1,0.053,19,0.079831933,0.904761905,1,0.004,4,59.0,5.0,27.796882319185844,1.1547005383792517,62,2
id_ TAXBis,2629,M,Pärnu maakond,19.0,22,20.5,2.0,3,2.0,2,2.0,2.0,2,2.0,3.0,3,2.0,3,2.0,2,2.0,1.0,2,3.0,3,3.0,2.0,2,2.0,242,18,5.995867769,13.44444444,48,15.3963645,16.812837465564744,131,0.541322314,8.42099894,49.08987125,0.020370801,161.3333333,2.625536635,0.611570248,0.066115702,0.185950413,0.0,0.08677686,0.012396694,0.008264463,0.070247934,0.318181818,0.252066116,1.262295082,44.4214876,0.9375,0.733333333,0.333333333,1.0,0.411764706,0.480519481,0.475409836,1.564516129,0.095041322,0.107438017,0.136363636,0.157024793,0.231404959,11,0.357142857,0.151785714,0.196428571,0.026785714,0.0,0.026785714,0.0625,0.071428571,0.035714286,0.026785714,0.0,0.053571429,0.0,0.0,0.008928571,0.008928571,0.705357143,0.294642857,10,0.285714286,6,0.25,1.0,0.0,0.0,6,0.411764706,0.176470588,0.0,0.411764706,0.235294118,0.176470588,0.508196721,0.508196721,0.0,0.0,0.0,0.0,0.360655738,0.508196721,0.0,0.229508197,0.131147541,0.114754098,0.032786885,0.295081967,0.229508197,0.0,0.06557377,0.19047619,0.333333333,12,0.8,1,0.067,1,0.067,0,0.0,0,0.0,1,0.067,0,0.0,0,0.0,0,0.0,15,0.061983471,0.833333333,5,0.021,6,39.5,2.833333333333333,12.19426094521517,0.983192080250175,37,2
