Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_25_Average,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_35_Average,Asp_39_Rater_1,Asp_39_Rater_2,Asp_39_Average,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_41_Average,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count,errors_per_word,errors_per_sent
id_ QtoWIV,4815,N,Tartu maakond,6.0,7.0,6.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,430,40,5.944186046511628,10.75,50,14.69652957618502,17.0871511627907,217,0.5046511627906977,10.464669241097944,53.76538094712493,0.0185993288317521,180.0520156046814,3.352014319778482,0.5395348837209303,0.0906976744186046,0.1162790697674418,0.0,0.1093023255813953,0.0116279069767441,0.0023255813953488,0.1162790697674418,0.2627906976744186,0.2906976744186046,0.904,42.093023255813954,0.8205128205128205,0.68,0.1914893617021276,0.8,0.3,0.6194690265486725,0.424,2.3492063492063493,0.0744186046511627,0.0953488372093023,0.1209302325581395,0.1511627906976744,0.2395348837209302,11,0.5024630541871922,0.1379310344827586,0.1428571428571428,0.0,0.0098522167487684,0.0098522167487684,0.0492610837438423,0.0443349753694581,0.0492610837438423,0.0295566502463054,0.0,0.0098522167487684,0.0,0.0049261083743842,0.0,0.0049261083743842,0.7980295566502463,0.1871921182266009,11,0.1769911504424778,6,0.1538461538461538,0.7948717948717948,0.1794871794871795,0.0,8,0.24,0.16,0.16,0.4,0.14,0.14,0.528,0.376,0.152,0.0,0.016,0.032,0.264,0.52,0.024,0.264,0.048,0.112,0.008,0.336,0.312,0.016,0.008,0.4893617021276595,1.0,24,0.4897959184,1,0.02040816327,2,0.04081632653,2,0.04081632653,3,0.0612244898,4,0.08163265306,0,0.0,1,0.02040816327,12,0.2448979592,49,30,0.0697674418604651,5,85.6,7.8,32.377461296401854,2.588435821108957,77,7,0.113953488372093,1.225
id_ 2eX8gp,3113,M,Tartu maakond,7.0,16.0,11.5,0.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,2.0,1.5,1.0,2.0,1.5,1.0,2.0,1.5,1.0,2.0,1.5,0.0,1.0,0.5,524,28,6.093511450381679,18.714285714285715,57,18.62438363728783,20.870785169029443,277,0.5334645669291339,12.023680702588342,61.77786109362027,0.0161870285292746,392.7201210287444,3.386427307392982,0.5334645669291339,0.0839694656488549,0.1316793893129771,0.0,0.0801526717557251,0.0305343511450381,0.0095419847328244,0.1335877862595419,0.3110687022900763,0.2080152671755725,1.4954128440366972,47.6145038167939,0.8409090909090909,0.6666666666666666,0.1904761904761904,0.625,0.2571428571428571,0.6380368098159509,0.4587155963302752,2.247524752475248,0.08206106870229,0.0954198473282442,0.1297709923664122,0.1507633587786259,0.2022900763358778,13,0.3297872340425531,0.2340425531914893,0.1524822695035461,0.0035460992907801,0.0106382978723404,0.0141843971631205,0.0425531914893617,0.0780141843971631,0.0390070921985815,0.0460992907801418,0.0035460992907801,0.0212765957446808,0.0,0.0070921985815602,0.0,0.0141843971631205,0.7588652482269503,0.2234042553191489,13,0.2208588957055214,8,0.25,0.7727272727272727,0.1590909090909091,0.0227272727272727,8,0.2142857142857142,0.1571428571428571,0.1142857142857142,0.4142857142857143,0.1571428571428571,0.1571428571428571,0.6422018348623854,0.6330275229357798,0.0,0.0091743119266055,0.0275229357798165,0.0,0.5504587155963303,0.3119266055045872,0.3944954128440367,0.4954128440366973,0.0825688073394495,0.055045871559633,0.018348623853211,0.2568807339449541,0.146788990825688,0.0642201834862385,0.0458715596330275,0.4047619047619047,0.9375,17,0.6538461538,1,0.03846153846,0,0.0,3,0.1153846154,0,0.0,3,0.1153846154,0,0.0,0,0.0,2,0.07692307692,26,20,0.0381679389312977,4,130.25,6.75,91.99411213043292,4.425306015783918,206,9,0.049618320610687,0.9285714285714286
id_ bYGhZz,5555,N,Tartu maakond,12.0,9.0,10.5,1.0,0.0,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,0.5,454,33,6.112334801762114,13.757575757575758,54,16.20919858873048,18.80761313576292,245,0.5324384787472036,11.25701372220157,59.08604649289062,0.0169244696397198,235.7216404886562,3.4152598729818497,0.5413870246085011,0.0726872246696035,0.0947136563876652,0.0,0.1035242290748898,0.0308370044052863,0.013215859030837,0.1013215859030837,0.3083700440528634,0.2753303964757709,1.12,47.02643171806167,0.9696969696969696,0.6046511627906976,0.1702127659574468,0.7857142857142857,0.2391304347826087,0.7142857142857143,0.432,2.411111111111111,0.1013215859030837,0.1145374449339207,0.1299559471365639,0.185022026431718,0.237885462555066,10,0.4044444444444444,0.24,0.1555555555555555,0.0133333333333333,0.0,0.0133333333333333,0.0577777777777777,0.0133333333333333,0.0355555555555555,0.0266666666666666,0.0,0.0044444444444444,0.0,0.0,0.0,0.0311111111111111,0.7466666666666667,0.2355555555555555,10,0.2571428571428571,5,0.1818181818181818,0.8787878787878788,0.0606060606060606,0.0303030303030303,7,0.2391304347826087,0.108695652173913,0.108695652173913,0.5,0.0869565217391304,0.1956521739130435,0.56,0.488,0.072,0.0,0.0,0.0,0.384,0.504,0.192,0.296,0.088,0.096,0.048,0.272,0.128,0.136,0.008,0.3829787234042553,0.6428571428571429,18,0.5,2,0.05555555556,2,0.05555555556,4,0.1111111111,0,0.0,5,0.1388888889,0,0.0,2,0.05555555556,3,0.08333333333,36,4,0.0088105726872246,5,90.0,6.4,41.46082488325576,4.03732584763727,99,10,0.079295154185022,1.0909090909090908
id_ 84rJx3,4605,N,Tartu maakond,18.0,7.0,12.5,1.0,1.0,1.0,2.0,1.0,1.5,3.0,1.0,2.0,2.0,1.0,1.5,2.0,1.0,1.5,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,405,37,6.506172839506172,10.945945945945946,58,15.62394022155394,18.98015348682016,240,0.5852417302798982,11.60196526302232,66.61262408084144,0.0150121694468363,288.47872340425533,3.354894804451575,0.6081424936386769,0.0839506172839506,0.1333333333333333,0.0,0.091358024691358,0.0222222222222222,0.0148148148148148,0.0765432098765432,0.3407407407407407,0.2320987654320987,1.4680851063829787,50.24691358024691,0.8235294117647058,0.6851851851851852,0.2432432432432432,0.6666666666666666,0.3225806451612903,0.7028985507246377,0.4893617021276595,2.2888888888888888,0.1185185185185185,0.1308641975308642,0.1432098765432098,0.1802469135802469,0.2691358024691358,11,0.3588516746411483,0.2583732057416268,0.1435406698564593,0.0047846889952153,0.0095693779904306,0.0143540669856459,0.0382775119617224,0.0047846889952153,0.0526315789473684,0.0239234449760765,0.0,0.0765550239234449,0.0,0.0,0.0,0.0191387559808612,0.7033492822966507,0.2870813397129186,10,0.2753623188405797,8,0.3529411764705882,0.8529411764705882,0.0294117647058823,0.0588235294117647,7,0.3225806451612903,0.1612903225806451,0.032258064516129,0.3548387096774194,0.0967741935483871,0.3548387096774194,0.5531914893617021,0.5,0.0531914893617021,0.0,0.0425531914893617,0.0,0.4148936170212766,0.5,0.1808510638297872,0.3085106382978723,0.1489361702127659,0.0531914893617021,0.0212765957446808,0.3936170212765957,0.2234042553191489,0.1276595744680851,0.0425531914893617,0.2972972972972973,0.8888888888888888,15,0.4411764706,2,0.05882352941,1,0.02941176471,1,0.02941176471,2,0.05882352941,3,0.08823529412,0,0.0,6,0.1764705882,4,0.1176470588,34,5,0.0123456790123456,5,79.8,7.2,58.01896241747176,5.630275304103699,154,15,0.0839506172839506,0.918918918918919
id_ Ybr5xQ,4094,M,Tartu maakond,8.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,1.5,2.0,1.0,1.5,2.0,1.0,1.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,415,18,5.575903614457832,23.05555555555556,59,19.0041858790328,19.87347389558233,194,0.458128078817734,9.23102500592965,46.21570398149285,0.0216376667203955,117.80310880829016,2.9405881764588204,0.4556650246305418,0.0602409638554216,0.1614457831325301,0.0,0.1180722891566265,0.0216867469879518,0.0048192771084337,0.1590361445783132,0.2240963855421686,0.2457831325301205,0.9117647058823528,36.98795180722892,0.88,0.5671641791044776,0.2244897959183673,1.0,0.2727272727272727,0.6129032258064516,0.4117647058823529,2.321428571428572,0.0650602409638554,0.0771084337349397,0.0939759036144578,0.1228915662650602,0.1614457831325301,11,0.3709677419354839,0.1827956989247312,0.2258064516129032,0.0,0.010752688172043,0.010752688172043,0.0268817204301075,0.032258064516129,0.032258064516129,0.086021505376344,0.0053763440860215,0.0161290322580645,0.0,0.0,0.0,0.010752688172043,0.7580645161290323,0.2419354838709677,11,0.2365591397849462,8,0.16,0.92,0.08,0.0,7,0.2878787878787879,0.0909090909090909,0.0606060606060606,0.2878787878787879,0.3787878787878788,0.1818181818181818,0.5392156862745098,0.4411764705882353,0.0980392156862745,0.0,0.0,0.0098039215686274,0.3039215686274509,0.5098039215686274,0.1568627450980392,0.2254901960784313,0.088235294117647,0.1176470588235294,0.0980392156862745,0.284313725490196,0.1568627450980392,0.1274509803921568,0.0,0.3265306122448979,0.8888888888888888,15,0.3,5,0.1,3,0.06,4,0.08,0,0.0,13,0.26,0,0.0,2,0.04,8,0.16,50,11,0.0265060240963855,4,103.0,4.25,57.93099343184095,2.0615528128088303,108,4,0.1204819277108433,2.7777777777777777
id_ ac7nWw,5063,M,Harju maakond,22.0,27.0,24.5,0.0,3.0,1.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.5,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,444,31,6.551801801801802,14.32258064516129,62,18.173792612561133,21.70166230746876,235,0.5260770975056689,11.047619047619047,57.72385855213954,0.0173238592339897,242.09536082474227,3.2812124497183834,0.5804988662131519,0.081081081081081,0.1306306306306306,0.0,0.09009009009009,0.0202702702702702,0.0,0.1193693693693693,0.3175675675675675,0.240990990990991,1.3177570093457944,46.3963963963964,0.6944444444444444,0.6896551724137931,0.175,1.0,0.2830188679245283,0.6453900709219859,0.4485981308411215,2.4615384615384617,0.0968468468468468,0.1081081081081081,0.1396396396396396,0.1846846846846846,0.2364864864864864,14,0.308695652173913,0.2304347826086956,0.1478260869565217,0.0130434782608695,0.008695652173913,0.0217391304347826,0.0434782608695652,0.017391304347826,0.0565217391304347,0.0304347826086956,0.0,0.0739130434782608,0.0043478260869565,0.0043478260869565,0.008695652173913,0.0434782608695652,0.7913043478260869,0.2,14,0.1914893617021276,6,0.1944444444444444,0.9166666666666666,0.0555555555555555,0.0277777777777777,6,0.2264150943396226,-0.0188679245283019,0.1886792452830188,0.5660377358490566,0.1886792452830188,0.0754716981132075,0.5420560747663551,0.514018691588785,0.02803738317757,0.0,0.0093457943925233,0.0,0.4018691588785046,0.5420560747663551,0.0186915887850467,0.3551401869158878,0.0560747663551401,0.0747663551401869,0.0560747663551401,0.3551401869158878,0.308411214953271,0.0186915887850467,0.02803738317757,0.275,0.5555555555555556,6,0.75,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,8,14,0.0315315315315315,5,88.0,6.0,33.88952640566109,1.8708286933869709,81,4,0.018018018018018,0.2580645161290322
id_ blUmh1,6489,N,Harju maakond,8.0,20.0,14.0,0.0,3.0,1.5,2.0,2.0,2.0,1.0,2.0,1.5,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.5,1.0,2.0,1.5,0.0,3.0,1.5,0.0,1.0,0.5,399,32,5.37844611528822,12.46875,41,13.95886086127944,15.209153352130327,203,0.5,9.87420882906575,51.35259568393774,0.019473212340711,353.88888888888886,2.9262786600247943,0.4948717948717949,0.0551378446115288,0.1203007518796992,0.0,0.0927318295739348,0.0200501253132832,0.0100250626566416,0.1553884711779448,0.2807017543859649,0.2581453634085213,1.087378640776699,41.10275689223058,0.8636363636363636,0.7708333333333334,0.2972972972972973,0.75,0.2741935483870967,0.6160714285714286,0.4077669902912621,2.206896551724138,0.0526315789473684,0.0551378446115288,0.06265664160401,0.0927318295739348,0.1353383458646616,11,0.41,0.19,0.17,0.01,0.005,0.015,0.025,0.035,0.05,0.06,0.0,0.025,0.0,0.0,0.0,0.015,0.72,0.275,11,0.2857142857142857,6,0.3181818181818182,0.8636363636363636,0.1363636363636363,0.0,8,0.2580645161290322,0.2419354838709677,0.0967741935483871,0.2096774193548387,0.3387096774193548,0.1129032258064516,0.6504854368932039,0.5922330097087378,0.058252427184466,0.0,0.0194174757281553,0.0194174757281553,0.4466019417475728,0.5339805825242718,0.1844660194174757,0.3203883495145631,0.1650485436893204,0.1067961165048543,0.029126213592233,0.2427184466019417,0.1650485436893204,0.0679611650485436,0.0097087378640776,0.4864864864864865,0.375,17,0.5862068966,1,0.03448275862,0,0.0,0,0.0,0,0.0,1,0.03448275862,0,0.0,2,0.06896551724,8,0.275862069,29,6,0.0150375939849624,5,79.0,6.2,31.50396800404673,2.16794833886788,73,5,0.0726817042606516,0.90625
id_ i0Qcmf,6227,M,Harju maakond,12.0,16.0,14.0,0.0,2.0,1.0,1.0,2.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.5,2.0,2.0,2.0,1.0,2.0,1.5,2.0,2.0,2.0,2.0,1.0,1.5,400,24,6.6825,16.666666666666668,66,19.20280951274161,22.858500000000003,225,0.5575447570332481,11.024733875846984,60.980328403788704,0.0163987309707218,391.0,3.152912972959096,0.59846547314578,0.085,0.09,0.0,0.085,0.0375,0.005,0.1225,0.3425,0.2325,1.4731182795698925,51.0,0.8235294117647058,0.7777777777777778,0.2352941176470588,0.7333333333333333,0.2653061224489796,0.6788321167883211,0.4623655913978494,2.270833333333333,0.12,0.13,0.155,0.1825,0.2575,12,0.2477477477477477,0.3198198198198198,0.1261261261261261,0.0045045045045045,0.0,0.0045045045045045,0.0585585585585585,0.0495495495495495,0.0495495495495495,0.0405405405405405,0.0,0.045045045045045,0.009009009009009,0.009009009009009,0.0,0.036036036036036,0.6846846846846847,0.3108108108108108,12,0.2773722627737226,7,0.2352941176470588,0.7647058823529411,0.2058823529411764,0.0294117647058823,9,0.4693877551020408,0.1020408163265306,0.0612244897959183,0.4489795918367347,0.2040816326530612,0.1836734693877551,0.5591397849462365,0.5591397849462365,0.0,0.0,0.043010752688172,0.0,0.4838709677419355,0.4731182795698925,0.2795698924731182,0.3440860215053763,0.1827956989247312,0.010752688172043,0.086021505376344,0.3978494623655914,0.1397849462365591,0.1935483870967742,0.064516129032258,0.3235294117647059,0.5333333333333333,9,0.3913043478,2,0.08695652174,1,0.04347826087,3,0.1304347826,0,0.0,4,0.1739130435,0,0.0,2,0.08695652174,2,0.08695652174,23,4,0.01,5,79.8,4.6,26.9480982631428,2.1908902300206643,59,4,0.0575,0.9583333333333334
id_ ktBiHa,7504,M,Harju maakond,27.0,22.0,24.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.5,3.0,3.0,3.0,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.0,3.0,3.0,425,29,5.964705882352941,14.655172413793103,55,17.202604967454466,19.13963488843814,211,0.4952380952380952,10.149360758664743,51.91947271160912,0.0192605962228195,213.6117936117936,3.0806161848616216,0.5214285714285715,0.08,0.1270588235294117,0.0,0.0964705882352941,0.0211764705882352,0.0023529411764705,0.1458823529411764,0.2870588235294117,0.24,1.196078431372549,43.76470588235294,0.6764705882352942,0.6851851851851852,0.2926829268292683,1.0,0.2903225806451613,0.5491803278688525,0.4313725490196078,2.391304347826087,0.0705882352941176,0.08,0.0941176470588235,0.12,0.2,10,0.4200913242009132,0.1735159817351598,0.1187214611872146,0.0,0.0,0.0,0.0593607305936073,0.045662100456621,0.0365296803652968,0.0684931506849315,0.0,0.0319634703196347,0.0,0.0045662100456621,0.0,0.0182648401826484,0.7123287671232876,0.2648401826484018,9,0.2459016393442623,4,0.1470588235294117,0.9117647058823528,0.088235294117647,0.0,8,0.3709677419354839,0.1290322580645161,0.0967741935483871,0.3709677419354839,0.3064516129032258,0.0967741935483871,0.5882352941176471,0.4705882352941176,0.1176470588235294,0.0,0.0,0.0,0.4019607843137255,0.5784313725490197,0.0784313725490196,0.2647058823529412,0.1372549019607843,0.088235294117647,0.0196078431372549,0.303921568627451,0.196078431372549,0.0686274509803921,0.0392156862745098,0.5365853658536586,0.7777777777777778,9,0.4736842105,1,0.05263157895,2,0.1052631579,2,0.1052631579,1,0.05263157895,3,0.1578947368,0,0.0,1,0.05263157895,0,0.0,19,14,0.0329411764705882,4,105.25,7.0,56.90562362368064,3.4641016151377544,102,6,0.0447058823529411,0.6551724137931034
id_ ae0TMg,5570,N,Harju maakond,19.0,24.0,21.5,0.0,2.0,1.0,2.0,3.0,2.5,2.0,3.0,2.5,3.0,3.0,3.0,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.5,1.0,2.0,1.5,435,31,6.64367816091954,14.03225806451613,63,18.243605946275583,22.0545346681498,225,0.5106382978723404,10.502279387848407,54.41310696539586,0.0183779250215568,171.06881903143585,3.5,0.5673758865248227,0.0781609195402298,0.1034482758620689,0.0,0.0666666666666666,0.0390804597701149,0.0,0.1563218390804597,0.3310344827586207,0.225287356321839,1.469387755102041,48.16091954022989,0.7941176470588235,0.6444444444444445,0.3448275862068966,0.7058823529411765,0.2941176470588235,0.5486111111111112,0.5,2.348314606741573,0.0758620689655172,0.0942528735632183,0.1126436781609195,0.1425287356321839,0.1954022988505747,11,0.3170731707317073,0.3089430894308943,0.1382113821138211,0.0,0.0,0.0,0.0284552845528455,0.008130081300813,0.048780487804878,0.040650406504065,0.008130081300813,0.024390243902439,0.016260162601626,0.0,0.0,0.040650406504065,0.6138211382113821,0.3658536585365853,11,0.3125,6,0.3235294117647059,0.8823529411764706,0.088235294117647,0.0,7,0.5,0.1176470588235294,0.1764705882352941,0.3970588235294117,0.1617647058823529,0.088235294117647,0.5714285714285714,0.4795918367346938,0.0918367346938775,0.0,0.0,0.0,0.4387755102040816,0.5714285714285714,0.0918367346938775,0.2551020408163265,0.1836734693877551,0.0816326530612244,0.0306122448979591,0.3061224489795918,0.1836734693877551,0.0918367346938775,0.0306122448979591,0.4137931034482758,0.7058823529411765,8,0.5714285714,2,0.1428571429,0,0.0,1,0.07142857143,0,0.0,0,0.0,0,0.0,3,0.2142857143,0,0.0,14,16,0.0367816091954023,4,107.75,7.5,45.558570360946725,2.6457513110645907,98,6,0.032183908045977,0.4516129032258064
id_ kefkio,6047,N,Harju maakond,25.0,24.0,24.5,3.0,3.0,3.0,3.0,2.0,2.5,3.0,2.0,2.5,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.5,412,30,6.150485436893204,13.733333333333333,51,15.817742638202084,18.49269902912621,227,0.542713567839196,10.827101673729048,58.6373622032885,0.0170539731397385,222.1881566380134,3.1980107453341566,0.5402010050251256,0.0970873786407767,0.1262135922330097,0.0,0.0849514563106796,0.0266990291262135,0.012135922330097,0.1359223300970873,0.2766990291262136,0.2402912621359223,1.1515151515151516,44.90291262135922,0.85,0.7307692307692307,0.1714285714285714,0.6363636363636364,0.2321428571428571,0.7105263157894737,0.4545454545454545,2.075949367088608,0.1189320388349514,0.1286407766990291,0.1480582524271844,0.1771844660194174,0.2233009708737864,13,0.3674418604651163,0.1860465116279069,0.1534883720930232,0.0093023255813953,0.0,0.0093023255813953,0.0465116279069767,0.027906976744186,0.0325581395348837,0.0604651162790697,0.0,0.0465116279069767,0.0046511627906976,0.0186046511627906,0.0046511627906976,0.0093023255813953,0.6837209302325581,0.2837209302325581,13,0.2368421052631578,8,0.375,0.95,0.05,0.0,8,0.3392857142857143,0.2321428571428571,0.1071428571428571,0.2857142857142857,0.2321428571428571,0.1428571428571428,0.5656565656565656,0.404040404040404,0.1616161616161616,0.0,0.0909090909090909,0.0,0.303030303030303,0.5555555555555556,0.0707070707070707,0.2323232323232323,0.1616161616161616,0.0606060606060606,0.0404040404040404,0.3434343434343434,0.2727272727272727,0.0606060606060606,0.0101010101010101,0.5428571428571428,0.7272727272727273,7,0.5833333333,1,0.08333333333,1,0.08333333333,2,0.1666666667,0,0.0,1,0.08333333333,0,0.0,0,0.0,0,0.0,12,2,0.0048543689320388,6,68.33333333333333,4.833333333333333,32.97675949311373,2.316606713852541,90,6,0.029126213592233,0.4
id_ 8rr0im,6798,N,Harju maakond,14.0,12.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,3.0,2.0,2.5,0.0,1.0,0.5,384,34,6.640625,11.294117647058824,61,16.236965992691296,20.86522671568628,215,0.5613079019073569,10.75311247002074,60.38816166115917,0.0165595370432212,367.0,3.4312178324836053,0.6403269754768393,0.078125,0.0833333333333333,0.0,0.0625,0.0416666666666666,0.0052083333333333,0.1145833333333333,0.3854166666666667,0.2239583333333333,1.7209302325581397,54.16666666666667,0.8333333333333334,0.71875,0.3333333333333333,0.6875,0.3409090909090909,0.5743243243243243,0.5232558139534884,2.363636363636364,0.1171875,0.1223958333333333,0.1380208333333333,0.1614583333333333,0.2473958333333333,10,0.2901785714285714,0.2678571428571428,0.1651785714285714,0.0044642857142857,0.0,0.0044642857142857,0.09375,0.0044642857142857,0.0223214285714285,0.0580357142857142,0.0,0.0535714285714285,0.0,0.0,0.0,0.0357142857142857,0.7455357142857143,0.25,10,0.2567567567567567,7,0.2666666666666666,0.9333333333333332,0.0666666666666666,0.0,8,0.2045454545454545,0.1363636363636363,0.0909090909090909,0.3636363636363636,0.2272727272727272,0.1818181818181818,0.5581395348837209,0.5581395348837209,0.0,0.0,0.0348837209302325,0.0,0.4651162790697674,0.3953488372093023,0.2441860465116279,0.3953488372093023,0.1046511627906976,0.0116279069767441,0.0697674418604651,0.3953488372093023,0.2906976744186046,0.0813953488372093,0.0232558139534883,0.2083333333333333,0.8125,13,0.6842105263,1,0.05263157895,0,0.0,0,0.0,0,0.0,3,0.1578947368,0,0.0,2,0.1052631579,0,0.0,19,12,0.03125,4,94.75,8.25,50.84207575096306,2.6299556396765835,103,5,0.0494791666666666,0.5588235294117647
id_ oJN8Qf,7588,M,Harju maakond,5.0,14.0,9.5,0.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,0.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,398,22,5.99748743718593,18.09090909090909,60,18.63122029486172,20.016710826861587,204,0.5264550264550265,10.23545554748543,54.89955212951661,0.0182150848451521,189.0,3.2262365304697727,0.5343915343915344,0.0628140703517587,0.1206030150753768,0.0,0.1155778894472361,0.0201005025125628,0.0025125628140703,0.1331658291457286,0.2989949748743719,0.2336683417085427,1.2795698924731185,44.72361809045226,0.8,0.8541666666666666,0.1739130434782608,0.625,0.3584905660377358,0.5210084033613446,0.4731182795698925,2.393617021276596,0.0628140703517587,0.0753768844221105,0.1055276381909547,0.1306532663316583,0.1884422110552764,12,0.3585858585858585,0.1616161616161616,0.1868686868686868,0.005050505050505,0.005050505050505,0.0101010101010101,0.0656565656565656,0.0454545454545454,0.0505050505050505,0.0555555555555555,0.0,0.0303030303030303,0.0,0.0151515151515151,0.0,0.0151515151515151,0.8282828282828283,0.1666666666666666,11,0.2016806722689075,4,0.08,0.84,0.16,0.0,7,0.1320754716981132,0.169811320754717,0.0754716981132075,0.3584905660377358,0.1509433962264151,0.2452830188679245,0.6666666666666666,0.6774193548387096,0.0,0.0,0.0,0.043010752688172,0.5483870967741935,0.3655913978494624,0.3763440860215054,0.4516129032258064,0.1397849462365591,0.032258064516129,0.086021505376344,0.2473118279569892,0.1720430107526881,0.064516129032258,0.010752688172043,0.3478260869565217,0.5,19,0.7037037037,0,0.0,2,0.07407407407,0,0.0,0,0.0,1,0.03703703704,0,0.0,1,0.03703703704,4,0.1481481481,27,6,0.0150753768844221,4,98.5,5.25,79.76841480184999,3.593976442141304,144,8,0.0678391959798995,1.2272727272727273
